肉餅哥小炒料理 Meat Pie Gor,311,荃灣聯仁街28號康睦庭園地下3號舖,$50以下,粵菜 (廣東),中菜館,(448 食評),13986,最優秀荃灣/葵青開飯熱店
薩莉亞意式餐廳 Saizeriya Italian Restaurant,7.0,荃灣荃華街16號荃薈商場1樓203-208號舖,$51-100,意大利菜,薄餅,(11 食評),250,
薄餅博士 PHD,11.0,青衣担杆山路6號長發邨長發廣場2樓 202A號舖,$51-100,意大利菜,薄餅,(20 食評),83,
意式關係 Pasta Concept,8.0,火炭坳背灣街2-12號威力工業中心LG樓B3室,$50以下,意大利菜,西式,(18 食評),307,
薩莉亞意式餐廳 Saizeriya Italian Restaurant,6.0,粉嶺聯和墟馬適路1號逸峰廣場地下G22-G23號舖,$51-100,意大利菜,薄餅,(13 食評),412,
薩莉亞意式餐廳 Saizeriya Italian Restaurant,13.0,葵涌梨木道120號石蔭商場LG2樓201號舖,$51-100,意大利菜,薄餅,(19 食評),274,
脆味批 Chubby's Pizza,9.0,葵芳葵芳邨葵芳商場地下4-5號舖,$51-100,意大利菜,薄餅,(16 食評),231,
必勝客 Pizza Hut,16.0,天水圍天恩路12-18號置富嘉湖一期1樓163-176號舖,$101-200,意大利菜,薄餅,(39 食評),130,
悠閑閣餐廳 Fantastic Cafe,7.0,元朗公庵路68號溱柏地下B舖,$51-100,意大利菜,All Day Breakfast,(23 食評),652,
Meraviglia Bar e Ristorante,26.0,沙田白石角香港科學園第二期科技大道西10號浚湖樓地下S041號舖,$201-400,意大利菜,無肉餐單,(72 食評),1618,
薄餅博士 PHD,14.0,荃灣大壩街29-47號安康大廈地下2號舖,$51-100,意大利菜,薄餅,(25 食評),116,
Marco's Oyster Bar & Grill,15.0,荃灣楊屋道18號荃新天地二期UG01-03號舖,$101-200,意大利菜,甜品/糖水,(46 食評),921,送 25里數 / 30積分
必勝客 Pizza Hut,8.0,荃灣荃華街3號悅來坊地下G03號舖,$101-200,意大利菜,薄餅,(19 食評),148,
必勝客 Pizza Hut,4.0,屯門湖翠路1號蝴蝶廣場1樓R256-R258號舖,$101-200,意大利菜,薄餅,(9 食評),26,
Italian Tomato,8.0,屯門屯門鄉事會路83號V City商場1樓17號舖,$51-100,意大利菜,西式糕點,(14 食評),140,
必勝客 Pizza Hut,23.0,元朗大馬路123號開心廣場2樓201號舖,$101-200,意大利菜,薄餅,(59 食評),165,
Fantasy KiTchen,5.0,沙田沙田圍路1-7號勵城花園地下4號舖,$101-200,意大利菜,意大利菜,(7 食評),110,
環保餐廳18 ECO eighteen restaurant,7.0,元朗錦田高埔村109號天空之城地下 （爾巒側邊）,$101-200,意大利菜,海鮮,(12 食評),558,
雙魚亭,19.0,上水上水中心地下1037-1038號舖,$50以下,意大利菜,意大利菜,(50 食評),231,
薩莉亞意式餐廳 Saizeriya Italian Restaurant,3.0,大埔寶鄉街88號88廣場3樓,$51-100,意大利菜,薄餅,(9 食評),215,
薩莉亞意式餐廳 Saizeriya Italian Restaurant,8.0,天水圍天瑞路天澤商場2樓216號舖,$51-100,意大利菜,薄餅,(19 食評),143,
薄餅博士 PHD,6.0,沙田瀝源街6號瀝源廣場2樓204號舖,$51-100,意大利菜,薄餅,(16 食評),101,
JaseLab Cookery,2.0,元朗安樂路1-11號明珠樓地下11號舖,$801以上,意大利菜,私房菜,(2 食評),1304,
薄餅博士 PHD,4.0,大埔安埔路12號富善邨富善商場1樓110號舖,$51-100,意大利菜,薄餅,(11 食評),51,
Fattycool Cafe,5.0,元朗公庵路68號The Green Atrium 1樓,$101-200,意大利菜,沙律,(7 食評),61,
薩莉亞意式餐廳 Saizeriya Italian Restaurant,3.0,荃灣大河道88號灣景廣場購物中心AEON荃灣店1樓L110號舖,$51-100,意大利菜,薄餅,(7 食評),97,
薄餅博士 PHD,3.0,葵涌和宜合道90-114號成城大廈地下12號舖,$51-100,意大利菜,薄餅,(8 食評),59,
薩莉亞意式餐廳 Saizeriya Italian Restaurant,3.0,元朗馬田路80號御庭居地下8號舖,$51-100,意大利菜,薄餅,(10 食評),176,
必勝客 Pizza Hut,8.0,粉嶺百和路88號花都廣場A71-A73 & 131號地舖,$101-200,意大利菜,薄餅,(16 食評),80,
Pascucci,4.0,葵涌葵昌路51號九龍貿易中心商場2樓02M號舖,$51-100,意大利菜,薄餅,(9 食評),184,
Little Mario's Pizzeria,4.0,馬灣田寮新村37號地舖,$101-200,意大利菜,薄餅,(4 食評),75,
食堡 Castle Food,5.0,大圍上徑口村52A號地下A2舖,$51-100,意大利菜,麵包店,(6 食評),189,
必勝客 Pizza Hut,1.0,葵涌和宜合道26號和宜商場LG2號舖,$101-200,意大利菜,薄餅,(3 食評),42,
Pizza-Box,6.0,將軍澳坑口村22號地下,$51-100,意大利菜,薄餅,(12 食評),50,
Canadian Pizza,3.0,元朗錦繡花園市中心B座地下C舖,$50以下,意大利菜,薄餅,(4 食評),51,
Italian Tomato,24.0,屯門屯隆街3號屯門市廣場一期地下上層AEON超級巿場110號舖,$51-100,意大利菜,西式糕點,(44 食評),188,
Mamma Mia 意粉屋,3.0,屯門龍門路43號龍門居120號地舖,$51-100,意大利菜,薄餅,(4 食評),69,
薄餅博士 PHD,7.0,將軍澳唐德街9號將軍澳中心地庫1樓B16號舖,$51-100,意大利菜,薄餅,(22 食評),104,
薄餅博士 PHD,2.0,馬鞍山恆錦街1號恆安商場2樓218B號舖,$51-100,意大利菜,薄餅,(4 食評),51,
Pizzeria La Gondola,26.0,西貢市場街42號地下,$101-200,意大利菜,酒,(51 食評),1423,
脆味批 Chubby's Pizza,2.0,荃灣荃灣中心二期高層15座商場27B號舖,$51-100,意大利菜,薄餅,(5 食評),69,
必勝客 Pizza Hut,2.0,大圍新翠村商場2樓41-42號舖,$101-200,意大利菜,薄餅,(6 食評),81,
薄餅博士 PHD,2.0,屯門龍門路55-65號新屯門商場3樓126號舖,$51-100,意大利菜,薄餅,(3 食評),19,
必勝客 Pizza Hut,4.0,荃灣青山公路荃灣段620號麗城花園第二期商場地下1-2號舖,$101-200,意大利菜,薄餅,(13 食評),53,
Italian Tomato,1.0,元朗朗日路8號形點二期1樓A116a號舖,$50以下,意大利菜,西式糕點,(4 食評),66,
Pizza-Box,6.0,大埔舊墟直街美利大廈地下7號舖,$51-100,意大利菜,薄餅,(14 食評),53,
必勝客 Pizza Hut,11.0,青衣翠怡花園2座地舖G1A號舖,$101-200,意大利菜,薄餅,(31 食評),54,
薄餅博士 PHD,,粉嶺聯和墟和滿街8號帝庭軒商場地舖,$51-100,意大利菜,薄餅,(7 食評),40,
2+3,2.0,葵涌健康街13號萬利工業大廈2樓8室,$101-200,意大利菜,卡拉OK,(2 食評),25,
必勝客 Pizza Hut,3.0,荃灣德士古道36-60號東亞花園地下A101-C號舖,$101-200,意大利菜,薄餅,(5 食評),35,
必勝客 Pizza Hut,3.0,西貢親民街16號西貢花園地下13號舖,$101-200,意大利菜,薄餅,(10 食評),31,
The Terrace Restaurant,19.0,西貢輋徑篤路168號,$201-400,意大利菜,西餐廳,(27 食評),847,
脆味批 Chubby's Pizza,3.0,屯門景峰徑景峰花園19號地舖,$51-100,意大利菜,薄餅,(7 食評),71,
星群地中海餐廳 Med Star Mediterranean Cuisine,36.0,屯門黃金海岸購物商場R2舖,$51-100,意大利菜,西餐廳,(97 食評),473,
必勝客 Pizza Hut,1.0,將軍澳至善街19號PopWalk 3地下G06號店舖,$101-200,意大利菜,薄餅,(2 食評),40,
必勝客 Pizza Hut,14.0,屯門良德街11號寶怡花園5-6號舖,$101-200,意大利菜,薄餅,(28 食評),48,
必勝客 Pizza Hut,4.0,沙田美林村美楓樓1-6號地舖,$101-200,意大利菜,薄餅,(4 食評),47,
脆味批 CHUBBY's PIZZA,,馬鞍山恆信街2號富安花園商場1樓S2號舖,$51-100,意大利菜,薄餅,(5 食評),50,
Ciao Ristorante Italiano,34.0,深井深井村85號地下,$201-400,意大利菜,自助餐,(99 食評),648,
必勝客 Pizza Hut,1.0,"沙田橫壆街2-16號沙田中心商場3樓32C, 56及69B號舖",$101-200,意大利菜,薄餅,(1 食評),11,
必勝客 Pizza Hut,3.0,屯門屯門鄉事會路2A號 H.A.N.D.S S區3樓S-320B舖,$101-200,意大利菜,薄餅,(8 食評),35,
脆味批 Chubby's Pizza,1.0,屯門鳴琴路1號山景商場2樓216-217號舖,$51-100,意大利菜,薄餅,(4 食評),37,
必勝客 Pizza Hut,4.0,沙田安麗街18號達利廣場地下6號舖,$101-200,意大利菜,薄餅,(8 食評),65,
必勝客 Pizza Hut,1.0,馬鞍山恆康街2號耀安商場地下107A舖,$101-200,意大利菜,薄餅,(5 食評),27,
薄餅博士 PHD,1.0,元朗西菁街23號富達廣場地下12-13號舖,$51-100,意大利菜,薄餅,(1 食評),25,
Italian Tomato,3.0,將軍澳唐賢街9號PopCorn商場二期1樓F85號舖,$51-100,意大利菜,西式糕點,(13 食評),153,
必勝客 Pizza Hut,1.0,粉嶺聯和墟和睦路9號海聯廣場地下56A號舖,$101-200,意大利菜,薄餅,(2 食評),61,
愛廚坊 I menu Workshop,1.0,大埔懷義街9號地下,$401-800,意大利菜,私房菜,(2 食評),126,
2/3 Dolci,1.0,荃灣2樓Pop Up Store 8號舖 (麥當勞對出),$50以下,意大利菜,雪糕/乳酪,(1 食評),17,
必勝客 Pizza Hut,2.0,火炭坳背灣街27-31號協興工業中心地下B2E部份地舖,$101-200,意大利菜,薄餅,(3 食評),22,
Italian Tomato,,大埔安邦路9號大埔超級城B區一田百貨2樓TP#2-004號舖,$51-100,意大利菜,西式糕點,(5 食評),54,
薄餅博士 PHD,,天水圍天瑞邨天瑞商場地下G34號舖,$51-100,意大利菜,薄餅,(8 食評),59,
Italian Tomato,,葵芳興芳路223號新都會廣場1樓178號舖,$51-100,意大利菜,西式糕點,,126,
Pizza-Box,6.0,上水智昌路8號順欣花園地下4C舖,$51-100,意大利菜,薄餅,(12 食評),48,
脆味批 Chubby's Pizza,5.0,葵涌石籬大隴街143號葵都大廈6號舖,$51-100,意大利菜,薄餅,(9 食評),95,
必勝客 Pizza Hut,3.0,荃灣西樓角路1-17號新領域廣場地下1號舖,$101-200,意大利菜,薄餅,(8 食評),43,
薄餅博士 PHD,,上水彩園邨彩珠樓地下113-114號舖,$51-100,意大利菜,薄餅,(1 食評),18,
必勝客 Pizza Hut,1.0,元朗鳯琴街22號金龍樓地下6號舖,$101-200,意大利菜,薄餅,(4 食評),36,
Pizza-Box,4.0,元朗青山公路2號保安樓地下E舖,$51-100,意大利菜,薄餅,(11 食評),62,
必勝客 Pizza Hut,3.0,將軍澳寶林村寶勤樓地下121-122號舖,$101-200,意大利菜,薄餅,(3 食評),25,
必勝客 Pizza Hut,3.0,天水圍俊宏軒俊宏廣場地下L14-L16舖,$101-200,意大利菜,薄餅,(6 食評),23,
Pizza-Box,9.0,火炭黃竹洋街6號地下B舖,$51-100,意大利菜,薄餅,(19 食評),42,
Pasta Monster,1.0,大圍村南道45-47搵食市集1樓13號舖,$51-100,意大利菜,意大利菜,(3 食評),7,
WHATEVER LA,,大圍田心街雲疊花園商場地下16B號舖,$50以下,意大利菜,台灣菜,,60,
Free Maker,,屯門建發工業中心3樓8室,$201-400,意大利菜,樓上cafe,,135,
Cafe DeliAisa,,荃灣和宜合道119號荃灣絲麗酒店2樓,$51-100,意大利菜,自助餐,(7 食評),161,
芝味鳥 Pizza Bird Pizza and Chicken,75.0,荃灣芙蓉街6號E舖,$51-100,意大利菜,薄餅,(112 食評),798,
Italian Tomato,,青衣青敬路33號青衣城2樓221號舖,$51-100,意大利菜,西式糕點,,37,
薄餅博士 PHD,,大圍車公廟道69號顯徑商場1樓220-221號舖,$51-100,意大利菜,薄餅,(1 食評),28,
芝味鳥 Pizza Bird Pizza and Chicken,2.0,大圍上徑口村580地段地下56B號舖,$51-100,意大利菜,薄餅,(5 食評),103,
Pop's Pizza,,馬灣馬灣大街村南123號地下,$51-100,意大利菜,薄餅,,23,
芝脆雞 Cheese Pizza,8.0,沙田乙明邨明信樓地下55至57號,$51-100,意大利菜,薄餅,(19 食評),174,
必勝客 Pizza Hut,,大埔大埔墟寶湖道18號麗湖閣11&12號地舖,$101-200,意大利菜,薄餅,(6 食評),31,
必勝客 Pizza Hut,,葵芳興芳路223號新都會廣場2樓267-269號舖,$101-200,意大利菜,薄餅,,17,
必勝客 Pizza Hut,,葵涌葵昌路72-76號活@KCC 1樓107號舖,$101-200,意大利菜,薄餅,,1,
Emilia,,將軍澳坑口重華路8號東港城2樓一田超市,$50以下,意大利菜,薄餅,,6,
Stickhouse,,將軍澳唐賢街9號PopCorn商場2期Cooked Deli by City Super地下,$50以下,意大利菜,雪糕/乳酪,,10,
Top Spin Limited,,荃灣灰窰角街6號DAN6五樓B室,$101-200,意大利菜,酒,,7,
芝味鳥 Pizza Bird Pizza and Chicken,,葵涌青山公路529-531號地下A舗,$51-100,意大利菜,薄餅,,17,
芝味鳥 PizzaBird,,葵涌青山公路葵涌段529及531號地舖(光輝里入),$51-100,意大利菜,薄餅,,10,
CC Cream,,天水圍天湖路1號嘉湖新北江商場1樓原宿地帶D160號舖,$50以下,意大利菜,甜品/糖水,,4,
脆味批 Pizzapiie (非門市),,,$51-100,意大利菜,薄餅,,5,
薩莉亞意式餐廳 Saizeriya Italian Restaurant (已搬遷),219.0,荃灣青山公路荃灣段388號中國染廠大廈中染新城1摟103舖,$51-100,意大利菜,薄餅,(341 食評),2015,
男人廚房 Man Kitchen (已搬遷),25.0,元朗洪水橋大街德慶樓地下4-6號舖,$101-200,意大利菜,薄餅,(31 食評),606,
薄餅博士 PHD (已搬遷),2.0,上水彩園邨彩園商場地下G13-G16號舖,$51-100,意大利菜,薄餅,(6 食評),35,
Rome Italian Café (已搬遷),27.0,元朗鳳翔路33-43號鳳翔大廈地下2號舖,$101-200,意大利菜,西餐廳,(50 食評),411,
Italian Tomato (已搬遷),13.0,青衣青敬路33號青衣城G08號舖,$51-100,意大利菜,西式糕點,(23 食評),75,
芝味鳥 Pizza Bird Pizza and Chicken (已搬遷),41.0,屯門屯門鄉事會路2A號 H.A.N.D.S N區2樓N-208號舖,$51-100,意大利菜,薄餅,(60 食評),188,
意大利千層麵屋 LASAGNE HOUSE (已搬遷),13.0,元朗建業街55A,$51-100,意大利菜,薄餅,(20 食評),138,
意大利佬 Italy Loo (已搬遷),3.0,元朗金輝徑28號好盛洋樓地下14A舖,$51-100,意大利菜,酒,(3 食評),42,
芝味鳥 Pizza and Chicken (已搬遷),14.0,大圍積信街57號地下,$51-100,意大利菜,薄餅,(20 食評),52,
Top Spin Limited (已搬遷),,荃灣德士古道120號安泰國際中心12樓1201室,$101-200,意大利菜,酒,,4,
Issa U Kitchen (已搬遷),,大埔圍頭村,$201-400,意大利菜,私房菜,,27,
心意食堂 Pezzi's Crafted (裝修中),,天水圍天秀路8號天一商場1樓1023號舖,$50以下,意大利菜,薄餅,,6,
班戟館 Crepe N Cream,43.0,屯門井財街9號地下20B號舖,$51-100,法國菜,甜品/糖水,(75 食評),3622,
Patisserie Tony Wong,26.0,元朗元龍街9號形點一期1樓1025號舖,$51-100,法國菜,甜品/糖水,(48 食評),1266,
Marka House,26.0,屯門井財街19號嘉熙大廈地下B2及B3號舖,$201-400,法國菜,扒房,(39 食評),2403,
One Thirty-One,22.0,西貢十四鄉井頭村131號,$801以上,法國菜,Fine Dining,(27 食評),4921,
Patisserie Tony Wong,14.0,葵芳興芳路223號新都會廣場3樓329號舖,$51-100,法國菜,甜品/糖水,(22 食評),626,
瓜破菓子店 Patisserie Uriwari,16.0,葵涌葵昌路72-76號活@KCC 4樓409號舖,$50以下,法國菜,麵包店,(20 食評),1712,
Crostini Bakery & Cafe,19.0,元朗朗日路8號形點二期3樓A333號舖,$50以下,法國菜,麵包店,(26 食評),395,
Crostini Bakery & Cafe,17.0,屯門屯隆街3號屯門市廣場一期1樓Kiosk B,$50以下,法國菜,麵包店,(28 食評),321,
agnès b. Café LPG,31.0,沙田沙田正街18號新城市廣場1期3樓390號舖,$51-100,法國菜,甜品/糖水,(45 食評),696,
W28牛扒屋 W28 Steak House,23.0,將軍澳唐德街3號香港九龍東智選假日酒店7樓701號舖,$401-800,法國菜,扒房,(47 食評),1880,送 25里數 / 30積分
Délifrance,33.0,荃灣青山公路荃灣段398號愉景新城1樓1051號舖,$51-100,法國菜,麵包店,(71 食評),307,
Paul Lafayet,6.0,屯門屯隆街3號屯門市廣場一期1樓Kiosk 9號舖,$50以下,法國菜,西式糕點,(6 食評),159,
Délifrance,17.0,沙田沙田正街3-9號希爾頓中心3樓65號舖,$51-100,法國菜,麵包店,(53 食評),255,
agnès b. Café LPG,9.0,將軍澳唐賢街9號PopCorn商場地下G14號舖,$51-100,法國菜,甜品/糖水,(20 食評),173,
Délifrance,7.0,上水智昌路3號上水中心2樓2043-44號舖,$51-100,法國菜,麵包店,(13 食評),160,
Chez Raymond De Paris,10.0,西貢普通道183D號地下,$401-800,法國菜,扒房,(11 食評),757,"惠顧滿$1,500可享9折（星期二至四）"
環保餐廳18 ECO eighteen restaurant,7.0,元朗錦田高埔村109號天空之城地下 （爾巒側邊）,$101-200,法國菜,海鮮,(12 食評),558,
食之劇場餐廳 WA-Theater Restaurant,2.0,西貢白沙灣碼頭酒店地下,$801以上,法國菜,Fine Dining,(3 食評),1042,
Crostini Bakery & Cafe,7.0,青衣青敬路33號青衣城1樓172號舖,$50以下,法國菜,麵包店,(21 食評),219,
Cafe F39,8.0,粉嶺粉嶺圍6F,$401-800,法國菜,私房菜,(10 食評),713,
JaseLab Cookery,2.0,元朗安樂路1-11號明珠樓地下11號舖,$801以上,法國菜,私房菜,(2 食評),1304,
Crostini Bakery & Cafe,3.0,上水智昌路3號上水中心2樓2201號舖,$50以下,法國菜,麵包店,(7 食評),93,
Crostini Bakery & Cafe,3.0,火炭山尾街18-24號沙田商業中心地下08A號舖,$50以下,法國菜,麵包店,(4 食評),66,
Crostini Bakery & Cafe,2.0,荃灣眾安街68號荃灣千色匯一期1樓1003號舖,$50以下,法國菜,麵包店,(4 食評),163,
Necole La Patissiere (非門市),3.0,,$101-200,法國菜,甜品/糖水,(3 食評),94,
Paul Lafayet,1.0,葵芳興芳路223號新都會廣場2樓292號舖,$50以下,法國菜,西式糕點,(2 食評),120,
agnès b. DÉLICES,4.0,沙田沙田正街18號新城市廣場3樓390號舖,$101-200,法國菜,朱古力/糖果店,(7 食評),78,
Crostini Bakery & Cafe,,將軍澳坑口培成路15號連理街1樓103-104號舖,$50以下,法國菜,麵包店,(4 食評),69,
Crostini Bakery & Cafe,3.0,將軍澳貿業路8號新都城中心3期2樓213號舖,$50以下,法國菜,麵包店,(7 食評),72,
Chez Les Copains,13.0,西貢白沙灣 117 號地下,$401-800,法國菜,法國菜,(21 食評),1019,
Délifrance,2.0,天水圍天華路33號T Town North 1樓N126號舖,$51-100,法國菜,麵包店,(3 食評),85,
Fari-Beurre,,將軍澳重華路8號東港城2樓259A號舖,$50以下,法國菜,西式糕點,(3 食評),28,
富豪餅店 Regal Patisserie,9.0,沙田大涌橋路34-36號麗豪酒店地下,$50以下,法國菜,麵包店,(21 食評),111,
Crostini Bakery & Cafe,2.0,葵涌葵昌路51號九龍貿易中心210號舖,$50以下,法國菜,麵包店,(3 食評),94,
愛廚坊 I menu Workshop,1.0,大埔懷義街9號地下,$401-800,法國菜,私房菜,(2 食評),126,
杯中甜 Nice Cups (非門市),1.0,,$101-200,法國菜,西式糕點,(1 食評),10,
MegaWill Wine,1.0,荃灣青山公路459-469號華力工業中心11樓,$101-200,法國菜,酒,(1 食評),12,
Free Maker,,屯門建發工業中心3樓8室,$201-400,法國菜,樓上cafe,,135,
Crostini Bakery & Cafe,1.0,大埔科進路23號逸瓏灣二期商場地下低層LG17-18號舖,$50以下,法國菜,麵包店,(2 食評),29,
Crostini Bakery & Cafe,,荃灣大壩街4-30號荃灣廣場3樓Open Café B,$50以下,法國菜,麵包店,(1 食評),24,
Crepe,,沙田沙田正街18號新城市廣場3期3樓,$50以下,法國菜,雪糕/乳酪,,6,
Celestine Patisserie,,葵涌葵昌路88號12樓B室,$51-100,法國菜,西式糕點,(1 食評),7,
agnès b. Café LPG,,將軍澳唐德街9號PopCorn地下G14號舖,$51-100,法國菜,甜品/糖水,,13,
Maison Eric Kayser,,西貢清水灣銀線灣廣場5-6樓 Fusion 內,$51-100,法國菜,麵包店,,14,
Maison Eric Kayser,,西貢翠塘路1A號3樓301-302舖 Fusion 內,$51-100,法國菜,麵包店,,11,
Paul Lafayet (已搬遷),7.0,葵芳興芳路223號新都會廣場2樓296A號舖,$50以下,法國菜,西式糕點,(14 食評),183,
Paul Lafayet (已搬遷),22.0,屯門屯隆街3號屯門市廣場一期1樓Kiosk 2號舖,$50以下,法國菜,西式糕點,(35 食評),166,
The Faith (已搬遷),24.0,屯門青山公路17咪半蟠龍半島87號地下高層,$401-800,法國菜,海鮮,(30 食評),734,
法國雪山咖啡 Le Cafe Du Mont Blanc (已搬遷),49.0,元朗西菁街23號富達廣場C座56號地下,$201-400,法國菜,法國菜,(58 食評),1008,
法國雪山咖啡 Le Cafe Du Mont Blanc (已搬遷),4.0,元朗壽富街33號好利洋樓地下Q舖,$201-400,法國菜,法國菜,(7 食評),315,
法國小屋 Le Café des Délices (已搬遷),3.0,元朗鳳攸南街9號好順利大廈1座地下12號,$51-100,法國菜,麵包店,(4 食評),103,
La Parole (已搬遷),71.0,青衣青敬路33號青衣城地下G02A號,$101-200,法國菜,西餐廳,(131 食評),262,
